State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Alaska,2009,10651574,8009544,12740022,10097992,5475180,12143594,1786092,10357503,1431643,1137590,274924,537682,387016,150666,780583,671446,48560,622886,109137,113378,19128,94250,79129,15121,204237,202572,1665,167038,165433,1605,37199,37140,60,N/A,N/A,N/A,N/A,155014,155014,0,1673127,1476577,186832,143116,43716,9718
Alaska,2010,13458190,10239172,12002899,8783881,4916217,11968677,1799418,10169259,1413294,1165375,222234,513086,384420,128666,775877,685856,49402,636454,90021,124331,25685,98647,95099,3548,193330,191740,1590,137554,136008,1546,55776,55731,45,N/A,N/A,N/A,N/A,194525,194525,0,1917223,1743069,168382,69365,99017,5772
Alaska,2011,15722071,12518126,13345753,10141808,5835022,11927956,1815540,10112416,1485139,1173574,291077,533058,394794,138264,834008,684124,44135,639989,149884,118074,20488,97586,94657,2929,255059,252291,2768,195942,194650,1292,59118,57641,1476,N/A,N/A,N/A,N/A,176424,176424,0,1949092,1773843,173145,31429,141717,2103
Alaska,2012,15467819,12508717,14787594,11828493,7277312,12108685,1958674,10150011,1516754,1203986,292691,486026,404734,81292,907830,697362,43710,653652,210468,122899,20078,102821,101890,931,248519,239528,8992,196302,188625,7676,52217,50902,1315,N/A,N/A,N/A,N/A,167924,167924,0,2003614,1830391,172460,33828,138632,763
Alaska,2013,14264955,11462538,12494338,9691921,5222266,12427506,2067476,10360030,1639717,1180301,438807,508341,384178,124163,986437,683903,40845,643058,302534,144939,20609,124330,112220,12109,276514,262204,14309,214488,205194,9294,62025,57011,5015,N/A,N/A,N/A,N/A,166997,166997,0,2029265,1851492,175587,34981,140606,2186
Alaska,2014,12886552,10073022,10448750,7635220,3396896,13058719,2061777,10996942,1585514,1218665,347067,517727,418103,99624,914917,678655,40987,637668,236262,152870,19781,133089,121908,11181,254035,249295,4741,199728,195395,4333,54307,53900,407,N/A,N/A,N/A,N/A,206141,206141,0,2091883,1915850,174560,32184,142376,1473
Alaska,2015,7867783,5224788,7162449,4519454,863723,13006529,2036112,10970417,1479765,1209023,249932,486093,411948,74145,848341,674970,43995,630975,173371,145331,20810,124521,122105,2416,242354,239437,2917,186246,183709,2537,56108,55728,380,N/A,N/A,N/A,N/A,156297,156297,0,2008427,1831223,175812,30356,145456,1392
Arizona,1977,8240983,6791308,6761152,5311477,4537225,7296916,2865019,4431897,1364987,1190920,127496,0,0,0,1208040,1082745,174098,908647,125294,156947,46570,110377,108175,2202,354153,339595,14557,79647,77379,2268,274506,262217,12289,241069,228780,12289,33437,0,0,0,431786,235769,195645,165462,30183,372
Arizona,1978,8808573,7139199,7242167,5572793,4752474,7515286,2961484,4553802,1452689,1270357,119737,0,0,0,1275908,1159428,189236,970192,116480,176781,62595,114186,110929,3257,392758,379205,13552,157685,154930,2756,235072,224276,10797,223061,212265,10797,12011,0,0,0,391383,260032,130196,130196,0,1156
Arizona,1979,9197693,7599170,7424130,5825607,4948713,7469418,2866437,4602981,1436271,1260421,121838,0,0,0,1271054,1153835,182559,971277,117219,165217,54011,111205,106586,4620,439699,425142,14557,192927,189170,3758,246772,235972,10800,235101,224301,10800,11671,0,0,0,380752,265887,114242,114242,0,624
Arizona,1980,9167377,7563440,7381325,5777387,4845039,7585942,2993243,4592699,1454746,1280481,115951,0,0,0,1264020,1155139,192053,963086,108881,190727,58314,132413,125343,7070,381408,369396,12012,150011,146856,3155,231396,222540,8856,217846,208989,8856,13551,0,0,0,425120,294056,128915,128915,0,2149
Arizona,1981,8877588,7366056,7238025,5726492,4656315,8019414,3072786,4946628,1543596,1318717,160298,0,0,0,1382518,1222864,201185,1021679,159654,161078,64581,96496,95852,644,447378,433092,14286,200275,198578,1697,247103,234514,12589,231706,219117,12589,15397,0,0,0,462501,337782,121677,121677,0,3043
Arizona,1982,8602791,7315777,7098863,5811848,4563221,7970410,2928295,5042115,1635719,1406257,160948,0,0,0,1451070,1292195,215253,1076941,158875,184650,68514,116136,114063,2073,464480,453054,11426,199193,196483,2709,265287,256570,8717,249413,240696,8717,15874,0,0,0,430769,301068,120925,120925,0,8776
Arizona,1983,9445513,8087256,7387373,6029115,4902913,8541862,3294938,5246923,1625418,1429479,135371,0,0,0,1416196,1285786,219184,1066603,130409,209222,60568,148654,143693,4962,417745,413245,4500,146560,146391,169,271185,266854,4331,256918,252587,4331,14266,0,0,0,631767,471224,160415,140706,19709,129
Arizona,1984,10384004,8829355,8580782,7026133,5761890,9228869,3530020,5698849,1670055,1470708,134242,0,0,0,1476084,1343471,233290,1110182,132613,193971,65106,128865,127236,1629,427532,420506,7026,166151,164566,1585,261380,255940,5441,255791,250351,5441,5589,0,0,0,926766,754620,172137,150596,21541,9
