State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Pennsylvania,1980,63144280,52557588,52627154,42040462,33383502,60491367,152117,60339250,17613185,15698297,1027115,13695973,12888625,807348,2413636,2243009,276712,1966298,170626,1503577,887772,615804,566663,49141,3200322,2744366,455956,910278,879293,30985,2290044,1865074,424971,2254711,1829740,424971,35334,1191143,696413,494730,8063868,5015435,3022295,2111381,910913,26138
Pennsylvania,1981,62977842,52202415,51410906,40635480,31960076,60998899,164819,60834079,17218276,15337769,1034760,13355225,12576033,779191,2440902,2245159,293943,1951216,195744,1422149,845747,576402,516577,59825,3317693,2885902,431791,996650,985837,10813,2321043,1900065,420978,2285767,1864789,420978,35276,1056431,669921,386510,8087940,5069327,2994677,2074248,920429,23936
Pennsylvania,1982,63881112,53302616,52647864,42069368,32479569,59771861,138526,59633335,16284443,14530773,923865,12362139,11675516,686622,2525442,2389070,310549,2078521,136372,1396863,829805,567058,466187,100871,3240317,2919949,320368,1033829,1017432,16397,2206488,1902517,303971,2176477,1872555,303922,30012,1142584,748426,394158,8397721,5490611,2850244,1890278,959966,56867
Pennsylvania,1983,67325912,56073077,54448726,43195891,33094629,63812637,135523,63677113,16749358,14990104,924228,12659654,12015484,644170,2731876,2564612,343656,2220956,167264,1357829,835026,522803,410008,112795,3607939,2977464,630475,1049850,1022954,26895,2558089,1954510,603579,2516411,1913172,603239,41678,1294377,731014,563363,8294262,5544277,2721560,1823318,898242,28425
Pennsylvania,1984,69145795,58532051,57342191,46728447,35525734,60752829,142005,60610824,17161254,15423513,921638,12889327,12387759,501568,2736960,2572570,349172,2223397,164390,1534967,816103,718864,463185,255680,3472527,3027928,444600,1102396,1061704,40692,2370131,1966224,403908,2315241,1911333,403908,54890,1132186,594155,538031,8188207,5727905,2435034,1808846,626188,25269
Pennsylvania,1985,71313069,60088402,59833937,48609270,36156776,64069636,103107,63966529,18390026,16708251,825117,13986547,13422420,564127,2945436,2725237,378053,2347184,220199,1458042,856658,601384,560594,40791,3396357,3016140,380216,1177915,1160751,17164,2218442,1855389,363052,2165901,1802849,363052,52540,1179787,694724,485063,8567819,6237953,2306006,1695284,610722,23860
Pennsylvania,1986,75439711,63208887,62966834,50736010,37504091,67331480,146516,67184964,19831364,17842741,1077580,15021318,14239274,782044,3223736,2945085,420580,2524506,278651,1586310,911043,675267,658382,16885,3180898,3063812,117086,1231909,1220369,11539,1948989,1843443,105546,1891128,1803325,87802,57862,1161727,672823,488904,8809494,6489711,2289731,1675736,613995,30051
Pennsylvania,1987,78362179,66812814,64644457,53095092,38701125,69852388,151918,69700470,20856661,18565352,1390290,15944422,14920366,1024055,3260999,2923235,420106,2503129,337764,1651241,901019,750221,721750,28471,3239910,3132440,107469,1361540,1342833,18707,1878370,1789608,88762,1823149,1738672,84477,55221,1059097,705167,353929,9231725,7014347,2188366,1605771,582594,29012
Pennsylvania,1988,75989077,65191428,63814543,53016894,39131569,71200398,149122,71051275,21738674,19313189,1490961,16803902,15634383,1169520,3231648,2956512,494989,2461523,275136,1703124,934524,768600,722295,46305,3277446,3197656,79790,1431274,1418327,12947,1846172,1779328,66844,1791554,1727211,64343,54618,1149579,739653,409925,9182706,7118053,2047374,1502341,545033,17278
Pennsylvania,1989,77658278,66428097,65254752,54024571,40027410,73455240,145297,73309943,23057360,20338893,1825809,17683733,16243631,1440102,3496580,3159240,453060,2706180,337340,1877047,892658,984389,936022,48367,3510495,3418378,92117,1542455,1524857,17599,1968040,1893521,74519,1904208,1837727,66481,63832,1323308,770997,552311,9269666,7307714,1936238,1426932,509306,25714
Pennsylvania,1990,79387002,68252726,65984760,54850485,40049176,75429563,142618,75286945,23934169,20952986,2055327,18225639,16650196,1575443,3748709,3323346,413311,2910036,425363,1959820,925855,1033965,979444,54521,3520139,3436112,84028,1696086,1682594,13492,1824053,1753518,70536,1773613,1703077,70536,50441,1195064,769785,425280,9327167,7371678,1911819,1400446,511373,43670
Pennsylvania,1991,76985751,65754915,65110759,53879923,39278577,77981424,144765,77836660,23400499,20290855,2169228,17820906,16025833,1795073,3701668,3350223,429467,2920756,351445,1877925,940416,937508,914799,22710,3725135,3578320,146815,1803520,1793187,10333,1921614,1785133,136481,1866056,1729575,136481,55558,1193167,820032,373135,10588378,8511997,2037400,1491397,546002,38981
Pennsylvania,1992,91433514,76622847,76707143,61896476,44401040,88357317,158193,88199124,25940857,22004900,3336919,17551609,15833911,1717698,6745005,5169675,581773,4587902,1575330,1644243,599038,1045204,1001313,43891,4468237,4347932,120304,1886831,1877315,9516,2581406,2470618,110788,2471133,2360345,110788,110273,1164848,785265,379584,15612602,13525275,2045810,1486031,559779,41518
Pennsylvania,1993,93515372,78681175,76328213,61494016,44781274,89766164,169128,89597035,27724385,24970840,2145593,20418137,18765269,1652868,5610957,5138350,573916,4564434,472607,1695292,607953,1087339,1067221,20118,4439779,4368081,71699,2001040,1981336,19704,2438739,2386745,51994,2335370,2283376,51994,103369,1261459,884917,376542,14397569,12223347,2129439,1582330,547109,44782
Pennsylvania,1994,92718276,77394001,76530622,61206347,45142211,88761921,207166,88554755,25243521,22480845,2114623,17582107,16064365,1517742,5815780,5243587,542908,4700679,572193,1845635,648053,1197582,1172893,24688,4564161,4422205,141956,2162305,2123896,38409,2401855,2298308,103547,2294795,2191248,103547,107061,1306371,1007634,298737,15468449,13327466,2080344,1557870,522474,60639
Pennsylvania,1995,94721356,78303925,79412648,62995218,46498046,92685118,219536,92465582,25537524,22650948,2157522,17627693,16177416,1450277,6080945,5403039,575443,4827596,677906,1828886,729054,1099832,1070493,29339,4936580,4816198,120383,2379147,2357863,21283,2557434,2458334,99099,2443972,2344873,99099,113462,1454868,1053113,401755,17327188,15330872,1923251,1520092,403159,73065
Pennsylvania,1996,97343766,81370037,79359234,63385506,45741643,91170474,189520,90980954,27229243,23860340,2673281,18956422,17071596,1884826,6224175,5462032,607827,4854205,762143,2048646,695621,1353024,1326712,26312,4847005,4723702,123303,2342359,2323013,19347,2504646,2400689,103957,2395357,2291400,103957,109289,1513721,1106483,407239,14896952,13180966,1653835,1302731,351104,62152
Pennsylvania,1997,106728006,90387140,81685215,65344349,47078112,91861568,159332,91702236,27434535,24030309,2672105,19357149,17295977,2061172,6091265,5505226,632708,4872517,586039,1986121,732121,1254000,1229107,24893,5018684,4857610,161074,2629589,2608429,21160,2389094,2249181,139914,2274238,2134324,139914,114857,1672385,1161487,510898,14745804,13310412,1387561,1148339,239222,47830
Pennsylvania,1998,105674714,89444942,83853276,67623504,48903005,95905300,144250,95761049,30373694,26455980,3159127,21965742,19521110,2444633,6297043,5612989,519194,5093795,684054,2110908,758587,1352322,1321882,30440,4887599,4773781,113818,2863641,2842808,20833,2023958,1930973,92985,1876166,1783181,92985,147792,1636802,1176914,459887,15571066,14267205,1256242,1039167,217076,47619
Pennsylvania,1999,106086527,89218151,86292930,69424554,50067364,100567282,218283,100348999,31631770,27294777,3548556,22739334,20001892,2737442,6639294,5864713,517720,5346993,774582,2253141,788437,1464704,1428173,36531,5137386,5044866,92521,3083813,3066902,16911,2053573,1977964,75609,1891147,1815537,75609,162426,1682425,1225782,456643,16091141,14969415,1015450,846771,168679,106276
Pennsylvania,2000,110863270,93661079,88936265,71734073,50350311,104089045,216286,103872759,32009261,27540840,3663941,22508918,19836831,2672087,7028764,6074381,543786,5530595,954383,2471579,804480,1667099,1629628,37471,5431107,5310254,120853,3292930,3265820,27110,2138177,2044434,93743,1968721,1874978,93743,169456,1728132,1284899,443233,18331041,17412821,806044,661067,144977,112176
Pennsylvania,2002,97091748,75977155,94808660,73694067,49572810,113649491,472054,113177437,32009249,27064507,4076226,21674798,18578962,3095836,7602575,6643096,635013,6008083,959479,2731876,868515,1863361,1842449,20911,6788914,6678399,110515,3957681,3942806,14874,2831233,2735593,95641,2641451,2545810,95641,189782,2167375,1505277,662098,19085766,18301731,743904,601375,142529,40131
Pennsylvania,2004,128280548,105520662,98661104,75901219,53599038,118382719,224313,118158406,36186891,31973728,3209309,24857874,22391815,2466058,7956681,7215230,617317,6597913,741450,3372337,1003854,2368482,2366682,1801,6605787,6409485,196301,4109359,4097739,11620,2496428,2311746,184681,2436014,2251333,184681,60414,2122793,1747411,375381,22145250,21261553,761345,625947,135398,122352
Pennsylvania,2005,125841416,102421582,101940184,78520350,55849256,123161462,196339,122965122,36653918,32555928,3052966,25208280,22879818,2328462,7944812,7221084,635798,6585286,723728,3500826,1045024,2455802,2455026,775,6869040,6723431,145610,4426303,4412208,14095,2442737,2311223,131515,,,,,2296116,1957239,338877,24782479,23840180,864195,721088,143107,78105
Pennsylvania,2006,128246556,106961718,102875151,81590314,57696783,122642410,306614,122335797,36957586,32684691,3170368,25503126,23139940,2363185,7808397,7001931,681339,6320592,806466,3646063,1102526,2543537,2542820,717,7083587,6772169,311418,4434501,4415781,18720,2649086,2356389,292697,,,,,2200682,1863985,336697,23809630,22817197,959572,769340,190232,32860
Pennsylvania,2007,139392011,117655741,106528299,84792029,59548096,122209221,183318,122025903,36068617,31026976,3734856,26195365,23287323,2908042,7813567,6988619,709224,6279395,824948,2059685,1306784,752901,751034,1867,6750401,6607853,142547,4261451,4248600,12851,2488949,2359253,129696,,,,,1998466,1728366,270100,23261869,22369323,850296,678471,171825,42251
Pennsylvania,2008,120712079,99702586,105633544,84624051,59547689,124925693,173260,124752433,36750363,31629413,3814881,26087557,23278616,2808941,8324004,7331883,730609,6601274,992121,2338802,1306069,1032734,1018915,13819,7334578,7146923,187655,4641141,4629564,11577,2693437,2517358,176078,,,,,2205048,1832364,372684,23182873,22241579,882922,474809,408113,58373
Pennsylvania,2009,82202154,58733582,105967429,82498857,57705978,133271983,173800,133098183,38110602,33141968,3699770,26601553,23920463,2681090,9155615,8145112,824690,7320422,1010503,2353434,1268864,1084570,1076393,8177,7733843,7467796,266047,4865744,4839099,26645,2868099,2628697,239402,,,,,2134720,1885255,249465,25177312,24136490,1000007,504759,495248,40815
Pennsylvania,2010,135193866,108738961,108303066,81848161,57557404,141396839,161490,141235349,38192630,33748227,3422468,26766011,24365528,2400483,9252150,8245573,829631,7415942,1006577,2174469,1021935,1152534,1137125,15409,7289073,7087681,201392,4112771,4090822,21950,3176301,2996859,179442,,,,,2259409,1982800,276609,26735230,25653500,1030379,488042,542337,51351
Pennsylvania,2011,140832416,112190299,112048992,83406874,58935648,138449488,138834,138310655,37301179,33045604,3285266,26007394,23704198,2303196,9335873,8363400,804214,7559186,972473,1957912,970309,987603,978006,9597,8050078,7840187,209891,4772995,4747450,25545,3277083,3092737,184346,,,,,2278504,1941155,337349,26915087,25525947,1334748,481163,853584,54393
Pennsylvania,2012,124041586,99819603,106839369,82617387,58878370,133967649,149621,133818028,36465218,32704393,2688503,24957655,23161731,1795924,9475942,8621223,885382,7735841,854718,2031622,1072322,959300,921439,37861,8309710,8072116,237594,5138887,5107725,31162,3170823,2964391,206432,,,,,2150346,1856357,293989,25376830,24080003,1254188,480898,773290,42639
Pennsylvania,2013,133390683,108912158,109301247,84822721,59942419,133377063,131413,133245650,38188406,34518342,2628882,26419863,24886880,1532983,9760496,8683215,842942,7840273,1077281,2008047,1041182,966865,948248,18617,8252745,8097807,154938,4824298,4801376,22923,3428447,3296431,132015,,,,,1922034,1706784,215249,25389786,24178380,1181099,326691,854408,30307
Pennsylvania,2014,135203228,111094503,109311136,85202411,60288683,132026983,141569,131885414,37944986,34582441,2420774,26138306,24552317,1585988,9778912,9005208,894307,8110901,773703,2027769,941772,1085998,1024915,61082,8318291,8196277,122014,4793742,4779661,14082,3524549,3416617,107932,,,,,1703338,1600347,102991,26544137,25288377,1224252,300098,924155,31507
Pennsylvania,2015,132104450,106874027,114163015,88932592,63366215,134141610,130023,134011587,38915490,35351261,2636388,27154546,25474417,1680129,9572394,8750667,892216,7858451,821727,2188550,927841,1260709,1126177,134532,8414889,8364826,50063,4762181,4747918,14263,3652708,3616908,35800,,,,,1725263,1546222,179041,26788634,25430216,1330262,286398,1043864,28156
Rhode Island,1977,5729452,4392621,4889880,3553049,2879979,5411298,19607,5391691,1605677,1551761,27370,1044944,1037262,7682,427018,409617,47040,362577,17401,133715,26545,107170,104882,2288,375359,328640,46719,127176,93633,33542,248183,235007,13177,247976,234799,13177,207,93309,53751,39558,830690,594150,236145,208907,27237,395
Rhode Island,1978,5655895,4352007,4896720,3592832,2882912,5478855,19190,5459665,1646149,1586531,31877,1084440,1074112,10328,411973,393045,48927,344118,18929,149735,27740,121995,119374,2621,401500,364283,37217,124194,104073,20121,277306,260210,17096,277306,260210,17096,0,95556,56273,39282,841381,583025,249024,218426,30598,9332
Rhode Island,1979,5625001,4361423,4972202,3708624,2957522,5443344,17479,5425864,1638878,1586577,22197,1046273,1036120,10153,401525,391026,51922,339104,10499,191079,30104,160976,159431,1544,378950,360253,18697,119073,109237,9837,259876,251016,8860,259876,251016,8860,0,106517,64403,42115,825289,596855,227461,191879,35582,973
Rhode Island,1980,5553783,4313295,4879444,3638956,2703438,5403292,16459,5386833,1579796,1515885,25597,1003974,990314,13660,385147,374659,46011,328648,10487,190675,38314,152361,150911,1450,402417,352617,49799,125173,112376,12797,277244,240241,37002,277244,240241,37002,0,151389,66092,85297,859106,620464,237244,205103,32141,1398
Rhode Island,1981,5531116,4321104,4838466,3628454,2697660,5324265,17058,5307207,1592629,1526924,28885,1006574,994496,12078,391237,376508,47568,328940,14729,194818,36820,157998,155920,2078,375587,362367,13220,130122,121750,8373,245465,240618,4847,245465,240618,4847,0,105714,80320,25394,853446,623248,229839,193999,35839,360
Rhode Island,1982,5745555,4610575,5001825,3866845,2845621,5518836,17330,5501506,1587216,1487339,59819,1016540,972978,43562,391363,377009,49619,327390,14354,179313,40057,139255,137352,1904,377574,353750,23825,125049,111531,13519,252525,242219,10306,252525,242219,10306,0,113402,76440,36962,863007,643932,218434,180931,37503,641
Rhode Island,1983,6018956,4888721,5270182,4139947,2942814,5607489,17553,5589936,1632581,1547493,34991,1052786,1039048,13738,408438,389496,50064,339432,18942,171357,50097,121259,118949,2311,379372,350155,29218,138324,117583,20741,241048,232572,8476,241048,232572,8476,0,130811,79403,51408,864241,659278,203302,154896,48405,1661
Rhode Island,1984,6219559,5106469,5417841,4304751,3078794,5756011,18142,5737869,1642742,1572324,35436,1070544,1058001,12542,407989,387798,50451,337347,20191,164210,34982,129228,126525,2703,368168,351823,16345,130989,122270,8719,237179,229553,7626,237179,229553,7626,0,88061,76475,11586,918351,710723,199044,152857,46188,8584
Rhode Island,1985,6360217,5193221,5658085,4491089,3152359,6042636,19426,6023210,1681041,1598935,46196,1102724,1089569,13155,411077,381789,53038,328751,29288,167240,35909,131331,127577,3754,398440,380782,17657,160762,151140,9622,237678,229642,8036,237678,229642,8036,0,112132,77211,34920,931792,738231,191686,151920,39766,1875
Rhode Island,1986,6858057,5588638,5867399,4597981,3230399,6305846,19792,6286054,1771823,1688562,46871,1158736,1141388,17348,444381,417226,57375,359851,27155,168706,36389,132316,129948,2368,403186,382203,20983,170138,158332,11805,233049,223871,9178,233049,223871,9178,0,134509,98243,36266,991138,785452,204505,162216,42289,1181
Rhode Island,1987,7108549,5960026,6086551,4938028,3534270,6430768,20386,6410381,1830933,1752209,41217,1227007,1201768,25239,420885,409626,56496,353130,11258,183041,37508,145534,140814,4719,404744,386974,17770,180707,169342,11365,224037,217632,6405,224037,217632,6405,0,122790,113512,9278,1026352,824786,200553,160437,40116,1014
Rhode Island,1988,7208933,6031349,6111951,4934367,3661706,6817402,20530,6796872,1955096,1853301,64397,1301157,1258879,42278,458971,441036,61781,379255,17936,194967,37398,157569,153386,4183,447371,418126,29245,209789,190373,19416,237582,227753,9829,237582,227753,9829,0,124687,117713,6974,989254,786718,193871,159064,34807,8665
Rhode Island,1989,7436554,6176984,6163497,4903928,3626180,7070647,20664,7049983,2006714,1901775,64948,1316861,1280886,35975,481974,457651,59499,398152,24323,207879,39991,167888,163238,4651,455304,433768,21536,226045,210771,15274,229259,222997,6262,229259,222997,6262,0,131718,122465,9253,983083,778320,194086,159709,34377,10677
Rhode Island,1990,7443522,6124726,6238298,4919503,3705655,7498320,21069,7477252,2167500,2012882,111806,1467478,1386963,80515,490360,467174,61541,405633,23187,209661,42812,166849,158745,8104,468378,442792,25586,248291,228514,19777,220087,214278,5808,220087,214278,5808,0,160475,131886,28589,976124,765137,203929,172857,31072,7058
Rhode Island,1991,7419111,5978937,6369225,4929050,3725406,7884390,22200,7862190,2110494,1965137,103887,1470273,1395096,75177,484188,458015,66420,391595,26173,156033,41469,114563,112026,2537,447983,401930,46053,251436,224150,27287,196547,177780,18766,196547,177780,18766,0,189460,141258,48202,1108115,849845,244547,209064,35483,13723
Rhode Island,1992,8620278,6855334,7173787,5408843,3920398,9310170,24654,9285515,2257257,2123880,88497,1594403,1539251,55152,487206,456287,69306,386981,30919,175648,44879,130768,128342,2426,427891,402351,25540,250841,235579,15262,177050,166772,10278,177050,166772,10278,0,169498,140516,28983,1273477,1011916,256911,221399,35512,4651
