State,Year,(R01) Total Revenue,(R02) Total Rev-Own Sources,(R03) General Revenue,(R04) Gen Rev-Own Sources,(R05) Total Taxes,(E001) Total Expenditure,(E002) Total IG Expenditure,(E003) Direct Expenditure,(E024) Total Educ-Direct Exp,(E025) Total Educ-Cur Oper,(E026) Total Educ-Cap Outlay,(E027) Elem Educ-Direct Exp,(E028) Elem Educ-Current Oper (E12),(E029) Elem Educ-Cap Outlay,(E030) Total High Ed-Dir Exp,(E031) Total High Ed-Cur Oper,(E032) High Ed-Aux-Cur Oper (E16),(E033) High Ed-NEC-Cur Oper (E18),(E034) Total High Ed-Cap Out,(E035) Total Other Education,(E036) Educational Assistance (E19),(E037) Educ-NEC-Direct Expend,(E038) Educ-NEC-Current Oper (E21),(E039) Educ-NEC-Cap Outlay,(E052) Health & Hosp-Dir Exp,(E053) Health & Hosp-Cur Oper,(E054) Health & Hosp-Cap Out,(E055) Health-Direct Expend,(E056) Health-Current Oper (E32),(E057) Health-Capital Outlay,(E058) Total Hospital-Dir Exp,(E059) Total Hospital-Cur Op,(E060) Total Hospital-Cap Out,(E061) Own Hospital-Total Exp,(E062) Own Hospital-Cur Oper (E36),(E063) Own Hospital-Cap Out,(E064) Hosp-Other-Direct Exp,(E074) Hous & Com-Direct Exp,(E075) Hous & Com-Cur Oper (E50),(E076) Hous & Com-Cap Outlay,(E090) Public Welf-Direct Exp,(E091) Public Welf-Cur Oper,(E092) Public Welf-Cash Asst,(E093) Welf-Categ-Cash Assist (E67),(E094) Welf-Cash-Cash Assist (E68),(E095) Public Welf-Cap Outlay
Alaska,1981,3026246,1702374,2846921,1523049,657564,3279909,819,3279090,999257,847207,152051,999257,847207,152051,0,0,0,0,0,0,0,0,0,0,96494,71861,24633,44882,41839,3043,51612,30022,21590,30609,26471,4138,21003,76789,6378,70412,3744,3645,0,0,0,99
Alaska,1982,3773549,1938234,3573912,1738597,673015,4067396,1906,4065490,1153492,930720,222771,1153492,930720,222771,0,0,0,0,0,0,0,0,0,0,125796,90351,35444,63879,52723,11156,61917,37628,24289,51645,33089,18556,10272,180887,16756,164131,6833,4141,0,0,0,2692
Alaska,1983,4042765,1996992,3822601,1776828,725139,4883328,1937,4881391,1368093,1066243,301849,1368093,1066243,301849,0,0,0,0,0,0,0,0,0,0,153585,99680,53905,92149,63412,28737,61436,36269,25168,42777,32335,10442,18659,139450,18169,121281,28889,27904,0,0,0,985
Alaska,1984,4372699,2271501,4134546,2033348,864143,4952679,1481,4951198,1566904,1142281,424623,1566904,1142281,424623,0,0,0,0,0,0,0,0,0,0,132905,99926,32979,85141,59945,25196,47764,39980,7783,37989,36278,1711,9775,167287,19666,147621,19826,16505,0,0,0,3321
Alaska,1985,5134555,2801131,4858637,2525213,1107863,4973112,4474,4968638,1626608,1217875,408733,1626608,1217875,408733,0,0,0,0,0,0,0,0,0,0,125026,106814,18212,70385,60468,9917,54642,46346,8296,50635,42377,8258,4007,92025,20497,71528,22554,22279,0,0,0,275
Alaska,1986,4810169,2835571,4466585,2491987,1168626,4978897,1393,4977504,1588191,1305298,282894,1588191,1305298,282894,0,0,0,0,0,0,0,0,0,0,128612,120591,8021,78415,73475,4939,50197,47116,3082,46119,43132,2987,4079,48673,20352,28321,33634,32962,0,0,0,673
Alaska,1987,4551129,2833595,4194613,2477078,1245656,5060432,511,5059921,1633648,1236115,397533,1633648,1236115,397533,0,0,0,0,0,0,0,0,0,0,126600,118515,8085,69240,67057,2182,57360,51457,5902,53800,47898,5902,3559,70842,25112,45730,23170,21903,0,0,0,1266
Alaska,1988,4459380,2713133,4124965,2378719,1277912,4352512,3260,4349252,1395333,1193562,201771,1395333,1193562,201771,0,0,0,0,0,0,0,0,0,0,158102,148511,9591,102352,98786,3566,55750,49725,6025,51489,46893,4596,4261,62809,22019,40790,5512,5512,0,0,0,0
Alaska,1989,4467665,2675475,4136814,2344624,1256096,4147511,5017,4142493,1383443,1208726,174718,1383443,1208726,174718,0,0,0,0,0,0,0,0,0,0,159981,156057,3924,106679,104259,2420,53302,51798,1504,50378,49145,1233,2924,104794,35952,68842,6717,6294,0,0,0,422
Alaska,1990,4337315,2695703,3992980,2351368,1253668,3973694,3021,3970673,1319225,1210597,108629,1319225,1210597,108629,0,0,0,0,0,0,0,0,0,0,150737,147333,3404,94176,92567,1609,56561,54766,1795,54088,52387,1701,2474,75486,32771,42716,12018,12018,0,0,0,0
Alaska,1991,4302097,2658468,3970169,2326539,1232715,3957086,289,3956797,1342136,1203046,139090,1342136,1203046,139090,0,0,0,0,0,0,0,0,0,0,145981,141975,4006,91201,88627,2574,54780,53348,1432,50618,49185,1432,4163,91380,34070,57310,10824,10824,0,0,0,0
Alaska,1992,4378941,2690814,4034854,2346727,1151913,4237876,0,4237876,1368372,1239746,128626,1368372,1239746,128626,0,0,0,0,0,0,0,0,0,0,149669,138409,11260,90546,81843,8704,59122,56566,2556,48371,45820,2551,10751,97113,35865,61248,25604,25514,0,0,0,90
Alaska,1993,4241792,2602445,3889667,2250320,1189817,4063743,0,4063743,1409398,1221241,188157,1409398,1221241,188157,0,0,0,0,0,0,0,0,0,0,178722,161652,17070,103210,89189,14021,75512,72463,3049,63749,60699,3049,11764,78606,32992,45614,28929,28928,0,0,0,2
Alaska,1994,3925726,2458161,3557947,2090381,1141704,3883400,8,3883392,1400627,1242895,157731,1400627,1242895,157731,0,0,0,0,0,0,0,0,0,0,172071,162859,9212,95832,87474,8358,76239,75385,854,64604,63750,854,11635,72492,33870,38622,29963,29963,0,0,0,0
Alaska,1995,3981526,2533410,3619914,2171797,1199653,4035424,0,4035424,1410180,1235361,174819,1410180,1235361,174819,0,0,0,0,0,0,0,0,0,0,167105,165111,1994,87521,85581,1939,79584,79530,54,67153,67099,54,12431,123432,36498,86934,29010,28902,0,0,0,107
Alaska,1996,3851191,2484018,3495807,2128635,1181731,3831216,0,3831216,1445650,1224855,220794,1445650,1224855,220794,0,0,0,0,0,0,0,0,0,0,169352,165460,3891,89654,85820,3834,79698,79640,57,67545,67487,57,12153,106191,38950,67241,25869,25866,0,0,0,3
Alaska,1997,4006593,2508473,3639584,2141464,1170298,4005038,546,4004492,1488177,1292165,196012,1488177,1292165,196012,0,0,0,0,0,0,0,0,0,0,178839,169973,8866,93100,84667,8432,85740,85305,434,74593,74159,434,11146,141658,38759,102899,26878,26664,0,0,0,214
Alaska,1998,4171600,2635388,3744198,2207986,1202863,4114707,23,4114683,1372158,1236161,135997,1372158,1236161,135997,0,0,0,0,0,0,0,0,0,0,177452,167338,10113,92684,83516,9168,84768,83823,945,77212,76378,835,7555,160389,41232,119157,12744,12733,0,0,0,10
Alaska,1999,3954023,2496857,3611166,2154001,1218481,4091258,12545,4078713,1534661,1327314,207347,1514142,1306795,207347,20519,20519,0,20519,0,0,0,0,0,0,177374,164078,13296,87420,83589,3831,89954,80489,9465,85897,76451,9445,4057,129497,42936,86561,8468,8468,0,0,0,0
Alaska,2000,3901728,2383465,3586393,2068130,1222955,4034470,7,4034463,1534075,1329824,204252,1513530,1309278,204252,20546,20546,0,20546,0,0,0,0,0,0,159192,153831,5361,79464,78256,1208,79728,75576,4153,75655,71503,4153,4073,184743,63473,121270,10205,10037,0,0,0,168
Alaska,2002,3775719,2294123,3528320,2046724,1291675,4019109,16,4019093,1613472,1411753,201719,1596755,1395037,201719,16716,16716,0,16716,0,0,0,0,0,0,160442,151856,8586,76988,68402,8586,83454,83454,0,80018,80018,0,3436,141964,69000,72964,8153,8153,0,0,0,0
Alaska,2004,3819681,2449350,3459917,2089587,1286962,3734984,0,3734984,1651045,1431702,219343,1636867,1417524,219343,14178,14178,0,14178,0,0,0,0,0,0,156545,151160,5385,64459,62480,1979,92087,88680,3407,89482,86075,3407,2605,127512,70513,57000,5773,5773,0,0,0,0
Alaska,2005,3808673,2406068,3475649,2073044,1321279,3781653,0,3781653,1696794,1486140,210654,1676022,1465368,210654,20772,20772,0,20772,0,0,0,0,0,0,181131,158799,22332,65578,59979,5600,115552,98820,16732,N/A,N/A,N/A,N/A,140516,71276,69240,5282,5282,0,0,0,0
Alaska,2006,4014323,2529172,3663443,2178293,1387662,3999849,747,3999102,1753311,1525395,227916,1729418,1501636,227782,23893,23759,0,23759,134,0,0,0,0,0,188620,156689,31931,66633,58655,7978,121987,98034,23953,N/A,N/A,N/A,N/A,136632,87821,48811,4730,4730,0,0,0,0
Alaska,2007,4512487,2831420,4127155,2446088,1436138,4382367,746,4381621,1725214,1555559,169655,1712230,1542582,169647,12985,12977,969,12007,8,0,0,0,0,0,302226,272894,29332,75518,57377,18141,226708,215517,11191,N/A,N/A,N/A,N/A,151964,91626,60339,4601,4601,0,0,0,0
Alaska,2008,4476374,2773362,4152392,2449380,1442516,4707235,629,4706607,1961981,1777645,184337,1948672,1764645,184027,13309,13000,1026,11974,309,0,0,0,0,0,315115,274645,40470,67121,56153,10968,247994,218492,29502,N/A,N/A,N/A,N/A,142190,90368,51822,6668,5438,0,0,0,1230
Alaska,2009,4894168,2963151,4666352,2735334,1738774,5713843,763,5713080,2147361,1962753,184607,2133472,1948865,184607,13888,13888,1065,12823,0,0,0,0,0,0,547163,331389,215774,228095,71323,156772,319068,260066,59002,N/A,N/A,N/A,N/A,148118,93210,54909,6108,6108,0,0,0,0
Alaska,2010,5324475,3212095,4914328,2801948,1743163,5538389,739,5537650,2137901,2008033,129868,2123576,1993708,129868,14325,14325,1109,13216,0,0,0,0,0,0,426910,352453,74457,122577,66506,56071,304333,285946,18387,N/A,N/A,N/A,N/A,203779,110144,93635,6930,6914,0,0,0,16
Alaska,2011,5384665,3279659,4991706,2886701,1804062,5250735,0,5250735,2062881,1966052,96829,2048994,1952165,96829,13887,13887,1075,12812,0,0,0,0,0,0,402726,379164,23563,72966,61846,11121,329760,317318,12442,N/A,N/A,N/A,N/A,227852,117766,110086,7858,7827,0,0,0,32
Alaska,2012,4993075,3020357,4630036,2657318,1681840,4990329,823,4989507,1892771,1822722,70049,1877015,1806966,70049,15755,15755,1461,14295,0,0,0,0,0,0,402815,386952,15863,59460,55299,4161,343354,331653,11701,N/A,N/A,N/A,N/A,156483,92136,64347,8902,8890,0,0,0,11
Alaska,2013,5262126,3185666,4848423,2771964,1694920,5473784,1038,5472746,2041187,1909979,131208,2024747,1893737,131010,16440,16242,1201,15042,197,0,0,0,0,0,519515,504335,15180,88616,79753,8863,430899,424582,6317,N/A,N/A,N/A,N/A,169476,105422,64054,7456,7105,0,0,0,351
Alaska,2014,6311211,3997145,5865236,3551169,2178208,5797117,436,5796681,1994093,1834509,159584,1978295,1818985,159311,15798,15524,1012,14512,273,0,0,0,0,0,417408,400338,17070,79720,66329,13391,337688,334009,3679,N/A,N/A,N/A,N/A,185056,113008,72048,5145,4571,0,0,0,574
Alaska,2015,5773814,3312055,5347287,2885528,1721330,5833648,474,5833174,2185327,1970870,214457,2168296,1954202,214094,17031,16668,1314,15354,363,0,0,0,0,0,500098,437385,62713,102686,75326,27360,397412,362059,35353,N/A,N/A,N/A,N/A,196330,128202,68128,2674,2649,0,0,0,25
Arizona,1977,8691554,5323926,7442967,4075339,2988288,9572323,20252,9552071,3816486,3201677,614809,3405696,2843136,562559,410790,358541,0,358541,52249,0,0,0,0,0,508683,477484,31199,89840,84000,5839,418843,393483,25360,415077,389717,25360,3766,71391,41314,30077,65465,65148,90,66,23,227
Arizona,1978,9173696,5700139,7601466,4127909,3004983,10013761,42419,9971342,3521498,3081992,439507,3137284,2726503,410781,384215,355489,0,355489,28726,0,0,0,0,0,473416,439227,34189,116793,106556,10237,356623,332671,23953,356300,332442,23858,324,75780,53514,22266,53998,53732,0,0,0,265
Arizona,1979,9791975,6169938,8198020,4575982,3079243,10737105,28618,10708487,3834325,3284801,549524,3418703,2907399,511304,415622,377402,0,377402,38220,0,0,0,0,0,558962,545626,13336,125779,118358,7421,433183,427267,5916,428749,423082,5668,4433,96935,49160,47776,92326,92022,0,0,0,304
Arizona,1980,9682421,6197014,7944980,4459573,3031059,10741556,19957,10721599,3805058,3134245,670813,3384591,2743270,641321,420466,390974,0,390974,29492,0,0,0,0,0,479525,467786,11739,93659,88861,4798,385866,378925,6941,381882,374941,6941,3984,114177,61958,52219,107754,107129,0,0,0,624
Arizona,1981,9992269,6081468,8095883,4185081,2516503,10729908,17762,10712146,3636620,3090094,546526,3179472,2690219,489254,457148,399876,0,399876,57273,0,0,0,0,0,443256,436570,6685,82854,81970,884,360401,354600,5802,345575,339774,5802,14826,142348,79989,62360,161302,161164,0,0,0,138
Arizona,1982,10519544,6774459,8377856,4632771,2536782,10733427,13774,10719653,3671843,3128374,543469,3225313,2711354,513958,446530,417020,0,417020,29510,0,0,0,0,0,458902,449706,9196,106817,104798,2019,352084,344908,7177,334656,327639,7017,17429,147326,88205,59122,166182,165622,0,0,0,560
Arizona,1983,11732411,7704595,9614654,5586838,2601319,12212575,80238,12132336,3931912,3302477,629435,3393029,2855324,537705,538883,447153,0,447153,91730,0,0,0,0,0,506079,500534,5545,102227,101365,861,403852,399169,4683,389162,384479,4683,14690,167023,98176,68847,195061,194992,0,0,0,69
Arizona,1984,12017597,7786043,9831937,5600383,2916482,12339329,135355,12203973,3925624,3390132,535492,3434928,2937653,497275,490696,452479,0,452479,38217,0,0,0,0,0,416333,408573,7761,106582,104637,1946,309751,303936,5815,308371,302556,5815,1380,160152,95078,65074,209640,209501,0,0,0,139
Arizona,1985,13339077,8707775,10946749,6315448,3173477,13702347,133996,13568351,4330933,3722854,608079,3850850,3266286,584564,480083,456568,0,456568,23514,0,0,0,0,0,462674,458430,4245,106343,105166,1176,356332,353263,3068,355975,352906,3068,357,191832,111087,80744,243603,242658,0,0,0,945
Arizona,1986,14991023,10033488,12416955,7459420,3677851,15627076,209053,15418023,5087207,4184116,903091,4547939,3704295,843644,539268,479821,0,479821,59447,0,0,0,0,0,508458,500140,8317,117477,115721,1756,390981,384420,6561,390501,383939,6561,480,208194,124125,84070,271949,271304,0,0,0,644
Arizona,1987,15351885,10285121,12633077,7566313,4110649,16330951,204926,16126025,5409871,4404375,1005497,4930244,3949350,980894,479628,455025,0,455025,24603,0,0,0,0,0,511045,486870,24175,131359,129352,2007,379686,357518,22168,365509,343341,22168,14177,192781,139154,53627,294907,293338,0,0,0,1569
Arizona,1988,15310367,10309933,12472227,7471794,4359524,16889020,358465,16530555,5740860,4747098,993762,5249620,4277227,972393,491240,469871,0,469871,21370,0,0,0,0,0,508120,500567,7553,138546,136933,1613,369574,363634,5940,364563,358623,5940,5011,174447,139197,35250,315754,314267,0,0,0,1487
Arizona,1989,16395727,10995452,13466029,8065754,4745952,17300712,368978,16931734,5804388,4790257,1014131,5252377,4272203,980174,552011,518054,0,518054,33957,0,0,0,0,0,542220,512412,29809,136279,133200,3079,405941,379212,26729,404556,377826,26729,1386,217383,169754,47629,282822,279655,0,0,0,3167
Arizona,1990,16745512,11267241,13762643,8284372,4830285,17842837,334832,17508005,5665419,4817761,847658,5122621,4308447,814174,542798,509315,0,509315,33483,0,0,0,0,0,601898,573137,28761,168318,161774,6545,433580,411363,22216,432042,409825,22216,1538,252324,184527,67797,375747,365946,0,0,0,9802
Arizona,1991,16697670,11176477,13814604,8293411,4869949,17406227,343412,17062816,5807489,4841403,966086,5191462,4267876,923587,616027,573527,0,573527,42499,0,0,0,0,0,555149,543033,12115,182971,179104,3867,372178,363929,8249,370996,362747,8249,1182,239126,181931,57196,475941,473898,0,0,0,2043
Arizona,1992,16881961,11224644,13931809,8274492,4962766,17499619,358489,17141130,6013072,4942783,1070290,5409983,4381187,1028796,603089,561595,0,561595,41494,0,0,0,0,0,597465,567483,29983,195868,180967,14900,401598,386515,15083,400819,385736,15083,779,243920,194704,49216,506879,495687,0,0,0,11192
Arizona,1993,17099748,11155301,14008863,8064416,5072069,17341207,346970,16994237,6315412,5027749,1287663,5680089,4432790,1247298,635324,594959,0,594959,40365,0,0,0,0,0,587146,559514,27632,190322,172340,17982,396824,387174,9650,396739,387089,9650,85,265270,208582,56689,567160,562249,0,0,0,4911
Arizona,1994,17694808,11509801,14502921,8317915,5143645,17757032,355849,17401184,6273557,5219679,1053878,5648369,4623917,1024452,625188,595762,0,595762,29426,0,0,0,0,0,604686,597807,6879,176093,171940,4153,428593,425868,2725,427795,425070,2725,798,280390,232382,48008,600990,592923,0,0,0,8067
Arizona,1995,18604345,11935504,15314469,8645629,5353844,18621262,408584,18212679,6567309,5474601,1092707,5931946,4879028,1052918,635363,595574,0,595574,39789,0,0,0,0,0,645409,639591,5818,196713,193564,3149,448696,446027,2669,447892,445223,2669,804,299136,254142,44994,614250,609977,0,0,0,4274
Arizona,1996,19181422,12287827,15878352,8984757,5669536,19143806,435342,18708463,6909855,5627849,1282007,6171240,4945783,1225456,738615,682065,0,682065,56550,0,0,0,0,0,547517,541554,5962,154223,150789,3434,393294,390765,2529,392503,389974,2529,792,299060,256867,42193,754904,749492,0,0,0,5413
Arizona,1997,20151126,12780255,16600545,9229674,5648484,20024804,437092,19587712,6625820,5563923,1061897,6180968,5177993,1002975,444852,385930,0,385930,58922,0,0,0,0,0,554986,548347,6639,167962,163243,4718,387024,385103,1921,386479,384558,1921,545,325632,275446,50186,698502,694284,0,0,0,4218
Arizona,1998,21327822,13570975,17497177,9740330,5995489,20614942,439232,20175710,6951562,5786213,1165349,6492966,5387417,1105549,458596,398796,0,398796,59800,0,0,0,0,0,541776,530986,10789,167178,163098,4080,374597,367888,6709,374328,367619,6709,269,382950,277961,104988,654416,650918,0,0,0,3497
Arizona,1999,22861197,14656813,19002807,10798422,6679788,22835181,459779,22375402,7924241,6514757,1409484,6934622,5693966,1240656,989619,820790,0,820790,168828,0,0,0,0,0,596041,575433,20607,211964,194913,17051,384077,380520,3557,383608,380051,3557,469,375643,287680,87964,677180,671112,0,0,0,6068
Arizona,2000,23900931,15288281,19967358,11354708,7202557,23525091,239243,23285848,8043944,6808929,1235015,7038861,5981964,1056898,1005083,826965,0,826965,178118,0,0,0,0,0,748861,744352,4509,240506,237255,3251,508355,507097,1258,484793,483535,1258,23561,484621,382243,102378,640436,632506,0,0,0,7929
Arizona,2002,25793453,16240834,21679529,12126910,7829863,26882737,324321,26558416,8674405,7268734,1405670,7601773,6328411,1273362,1072632,940324,0,940324,132308,0,0,0,0,0,789911,781835,8076,268230,264294,3935,521681,517540,4141,521335,517194,4141,347,376563,329870,46693,666849,662936,0,0,0,3913
Arizona,2004,27971377,17570245,23719661,13318529,8587073,28128418,691536,27436882,9270039,8145597,1124442,8192998,7152040,1040958,1077041,993557,0,993557,83484,0,0,0,0,0,1096000,1089376,6624,341577,337396,4181,754423,751980,2443,754423,751980,2443,0,447390,351504,95886,794466,793223,0,0,0,1243
Arizona,2005,28961634,18121251,24666413,13826029,8658844,28735605,371421,28364184,9531835,8402687,1129148,8424390,7378970,1045420,1107445,1023717,91235,932482,83728,0,0,0,0,0,1192142,1178653,13489,280857,279059,1799,911285,899594,11691,N/A,N/A,N/A,N/A,401391,356000,45391,703024,701982,0,0,0,1042
Arizona,2006,30523924,19375387,25838539,14690002,9333949,30424714,425623,29999091,10267448,8817992,1449457,9097105,7752504,1344601,1170343,1065488,93685,971803,104855,0,0,0,0,0,1231467,1205997,25470,266966,263666,3300,964500,942331,22170,N/A,N/A,N/A,N/A,380674,341013,39662,308997,307774,0,0,0,1223
Arizona,2007,33104696,21456142,28100334,16451780,10202550,33041757,296855,32744902,11044031,9187036,1856994,9726908,8084373,1642536,1317122,1102664,92053,1010610,214459,0,0,0,0,0,1358219,1310847,47372,270005,264629,5376,1088213,1046218,41996,N/A,N/A,N/A,N/A,460702,409383,51319,324627,308283,9944,0,9944,6400
